transaction_id,bank_code,payment_method,error_code,timestamp_hour,day_of_month,amount_inr,past_user_failure_count,failure_classification,optimal_retry_delay_hours
d3427183-7bec-40d4-b683-f4c4316b0302,AXIS,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,3,2,9851.4,1,AUTH_EXPIRY,0.4
00493066-17c0-43c4-bfbb-916cae606652,SBI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,21,11,5808.18,5,LIQUIDITY_DEFICIT,151.25
f3f3d3bd-c074-4879-81a3-e630e7f86899,SBI,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,22,23,16647.88,2,LIQUIDITY_DEFICIT,114.71
96952409-3d88-40ef-93ba-d06049423f44,HDFC,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,1,5,4187.75,5,LIQUIDITY_DEFICIT,23.05
e3c55aef-d8ac-44bf-bad8-e7dfc3c0bcdc,ICICI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,7,13,1973.44,3,AUTH_EXPIRY,0.21
a5ea7619-c293-42aa-a3d5-a46e8a3eb8fe,ICICI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,22,2,4130.36,1,LIQUIDITY_DEFICIT,48.6
eba253d1-9ee4-4052-8cb3-198089b86211,KOTAK,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,0,15,9392.78,1,AUTH_EXPIRY,0.1
ac137214-f8a4-45e2-97fa-430673ccd036,SBI,UPI_AUTOPAY,GATEWAY_DOWNTIME,2,15,12539.26,2,TRANSIENT_DOWNTIME,2.92
aef783f1-fbee-47ae-8cbd-3d4e613692c8,KOTAK,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,0,22,20482.29,0,AUTH_EXPIRY,1.13
afa75393-912d-443d-b95e-3fa23ef71940,HDFC,UPI_AUTOPAY,INSUFFICIENT_FUNDS,7,2,10374.65,4,LIQUIDITY_DEFICIT,49.58
5b4ca9ab-95c3-4331-ad1f-09a6f393a2f4,KOTAK,UPI_AUTOPAY,GATEWAY_DOWNTIME,3,2,251.48,2,TRANSIENT_DOWNTIME,1.85
e9c95fe5-11fe-4088-8e17-9a657dd53ed6,ICICI,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,0,2,13775.63,4,LIQUIDITY_DEFICIT,52.79
56f3b5f1-1b29-4e79-979a-bda86a850155,HDFC,UPI_AUTOPAY,INSUFFICIENT_FUNDS,22,7,13503.98,1,LIQUIDITY_DEFICIT,127.96
33380c47-77e3-46e5-a253-fb2c03b22720,SBI,CREDIT_CARD,CARD_EXPIRED,4,30,46529.04,3,TERMINAL_FAIL,2125.74
8dc29526-5cf3-4de4-aaaa-7a7c526a1a67,KOTAK,DEBIT_CARD_MANDATE,GATEWAY_DOWNTIME,10,26,23291.08,2,TRANSIENT_DOWNTIME,2.54
459ea69d-35de-4c2c-a0a3-4bd2be638ce1,SBI,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,3,13,21842.39,3,AUTH_EXPIRY,0.5
21dfd040-13c1-45f5-bd69-6f6fa60caf0a,AXIS,UPI_AUTOPAY,GATEWAY_DOWNTIME,1,11,4322.6,0,TRANSIENT_DOWNTIME,3.7
7604be7c-c032-4460-8426-194fb2b764bb,SBI,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,18,16,23499.1,1,LIQUIDITY_DEFICIT,253.45
ace4208b-799f-4606-9a8d-248074926416,HDFC,UPI_AUTOPAY,INSUFFICIENT_FUNDS,19,5,1910.67,4,LIQUIDITY_DEFICIT,41.94
bfa7fc18-58e7-4dc5-9c9d-b73da871cb1d,SBI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,20,12,5589.84,0,LIQUIDITY_DEFICIT,181.08
11a4caeb-8d3c-46c1-a9a0-aa4b0d85dfe2,ICICI,CREDIT_CARD,INSUFFICIENT_FUNDS,8,27,27942.97,1,LIQUIDITY_DEFICIT,164.07
ed9c4490-9fb4-4607-ba1d-50f43bf5663f,AXIS,UPI_AUTOPAY,GATEWAY_DOWNTIME,2,27,205.01,0,TRANSIENT_DOWNTIME,2.64
35361153-5ea0-49fc-81fc-633d413c4e2c,SBI,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,6,2,16573.27,1,LIQUIDITY_DEFICIT,57.79
50c53fda-9358-47a5-90dc-38dded1abdc3,HDFC,DEBIT_CARD_MANDATE,CARD_EXPIRED,7,22,7966.67,3,TERMINAL_FAIL,932.19
cfaf6027-d6b9-4480-923b-6fca71ab2504,KOTAK,UPI_AUTOPAY,INSUFFICIENT_FUNDS,20,5,3076.84,3,LIQUIDITY_DEFICIT,48.24
d7c1767a-31b8-4a5e-9af9-4b24c3343b35,AXIS,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,3,25,6491.59,0,AUTH_EXPIRY,1.73
5387dc83-3b8d-40ae-96e0-0c9e6d27d420,HDFC,UPI_AUTOPAY,GATEWAY_DOWNTIME,14,5,12060.77,1,TRANSIENT_DOWNTIME,1.87
cf940a4d-7eb2-461f-8d39-408c65fd54ea,ICICI,CREDIT_CARD,CARD_EXPIRED,16,14,41613.0,1,TERMINAL_FAIL,2011.98
06b0f2a8-677b-41dc-9f45-a7e292d80980,SBI,DEBIT_CARD_MANDATE,GATEWAY_DOWNTIME,3,25,19508.35,1,TRANSIENT_DOWNTIME,1.59
e80bd8a0-8d3d-41e5-bbb7-9c50f44d66c7,SBI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,7,9,5169.88,3,AUTH_EXPIRY,0.33
cf8ae86a-9c59-4e8e-9bec-d3e0fbe87bb7,HDFC,UPI_AUTOPAY,INSUFFICIENT_FUNDS,9,31,6417.54,5,LIQUIDITY_DEFICIT,69.83
ae6ba99f-29f0-4e21-98b7-c9c4b61628c6,AXIS,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,12,16,444.64,0,AUTH_EXPIRY,1.45
acd42e4d-501e-447a-b557-7f60435680a0,AXIS,UPI_AUTOPAY,INSUFFICIENT_FUNDS,17,28,7386.99,2,LIQUIDITY_DEFICIT,129.09
65b4fdcf-aa64-49bf-b19b-3adcd062e7af,AXIS,DEBIT_CARD_MANDATE,CARD_EXPIRED,4,20,13492.39,4,TERMINAL_FAIL,1572.33
0be5057e-6a7d-4d14-8502-27f1b9d9292a,HDFC,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,21,27,5527.22,2,LIQUIDITY_DEFICIT,164.93
6ad3b672-d8d6-4add-925b-1edc6422aad9,SBI,CREDIT_CARD,GATEWAY_DOWNTIME,2,31,17822.39,1,TRANSIENT_DOWNTIME,3.34
b97d5bca-30d3-42b3-af72-10e9b25c6673,ICICI,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,7,7,21028.79,1,AUTH_EXPIRY,0.34
3ee3193d-ba68-4cf6-83ab-c5e52cdcab18,SBI,CREDIT_CARD,INSUFFICIENT_FUNDS,10,1,39000.48,1,LIQUIDITY_DEFICIT,32.68
c34fe9a7-32ee-48d5-b922-3397ecc0aeb8,KOTAK,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,22,2,2176.19,3,LIQUIDITY_DEFICIT,65.36
741342ca-6f3d-4277-bcfb-2ead592f77d8,ICICI,CREDIT_CARD,GATEWAY_DOWNTIME,1,12,26870.42,1,TRANSIENT_DOWNTIME,4.31
80aa0b5c-6f64-4ae8-b2b9-4c1f03ea3f21,ICICI,UPI_AUTOPAY,GATEWAY_DOWNTIME,2,14,14419.62,1,TRANSIENT_DOWNTIME,3.22
c71fce8d-8cde-43b3-9567-b37d3b284344,AXIS,UPI_AUTOPAY,CARD_EXPIRED,8,20,12161.16,1,TERMINAL_FAIL,1416.24
dbf0858c-4869-46ba-ac47-118f5f597d69,AXIS,UPI_AUTOPAY,GATEWAY_DOWNTIME,2,9,13248.02,0,TRANSIENT_DOWNTIME,2.59
ec02a2d6-24c9-4d2b-a41c-21760b9f77ea,ICICI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,0,11,7415.23,2,LIQUIDITY_DEFICIT,125.45
57980a6f-2172-4788-af55-10efa48f20b3,ICICI,CREDIT_CARD,AUTHENTICATION_TIMEOUT,6,3,12446.37,0,AUTH_EXPIRY,1.14
28b635b8-d9b5-46b9-93ab-0878961e7ba7,SBI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,14,26,454.22,0,AUTH_EXPIRY,0.68
bbf6a3a4-0513-4629-b590-004d282b8f40,ICICI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,23,28,4208.83,1,LIQUIDITY_DEFICIT,115.73
e84fd0b3-40ef-40fb-ac25-fe68057daa3f,HDFC,UPI_AUTOPAY,INSUFFICIENT_FUNDS,20,28,4291.47,3,LIQUIDITY_DEFICIT,138.54
ae3bea1c-74a4-4b09-bf41-99b584391ae1,SBI,CREDIT_CARD,INSUFFICIENT_FUNDS,8,10,14077.68,5,LIQUIDITY_DEFICIT,196.58
27fb3a7e-5842-4748-adbc-06d7b1145235,HDFC,DEBIT_CARD_MANDATE,CARD_EXPIRED,15,4,21856.05,2,TERMINAL_FAIL,1395.93
94e5826a-ba62-4f73-90eb-5f13a08ba989,HDFC,UPI_AUTOPAY,GATEWAY_DOWNTIME,15,4,12367.13,0,TRANSIENT_DOWNTIME,0.58
d9c151f4-824f-4f06-8b1d-8e36608752b1,ICICI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,23,5,9022.27,3,LIQUIDITY_DEFICIT,65.88
d1b504b9-7004-44b1-8819-a9f9bb6c0a39,KOTAK,UPI_AUTOPAY,GATEWAY_DOWNTIME,2,19,9390.83,1,TRANSIENT_DOWNTIME,2.95
486c4840-6a6e-4498-aca7-d3febab14ec4,HDFC,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,5,8,2771.61,0,AUTH_EXPIRY,0.1
d031c403-8624-4836-a598-6a0c28ca7b31,ICICI,UPI_AUTOPAY,GATEWAY_DOWNTIME,3,23,12922.04,0,TRANSIENT_DOWNTIME,2.02
461ef0f5-8da9-441c-bd4b-8fbc4fddd57e,ICICI,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,6,14,3134.09,0,AUTH_EXPIRY,0.46
af0a7c7d-494b-4e28-a5bd-0f957b4c09f9,HDFC,UPI_AUTOPAY,GATEWAY_DOWNTIME,19,24,12398.58,3,TRANSIENT_DOWNTIME,1.13
7a9148f2-7a91-4a55-a982-775dab378de2,SBI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,12,3,9134.57,0,LIQUIDITY_DEFICIT,26.73
c70599eb-5776-456f-b78d-f53013a60b4e,AXIS,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,0,25,16905.03,0,AUTH_EXPIRY,0.17
c24e0ddd-41ec-4a5d-bfe4-ff32181c1723,KOTAK,DEBIT_CARD_MANDATE,GATEWAY_DOWNTIME,3,16,24235.63,1,TRANSIENT_DOWNTIME,1.66
4973dc97-2ae1-46a6-97f4-8b546f5372c7,SBI,UPI_AUTOPAY,GATEWAY_DOWNTIME,2,16,4464.91,4,TRANSIENT_DOWNTIME,3.15
a97d0453-928b-4246-8589-e85738c7082b,SBI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,23,25,9933.03,2,LIQUIDITY_DEFICIT,199.63
3ee0e9e7-0683-49fe-a4ab-b2c7ccf5d948,SBI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,20,15,11447.62,0,AUTH_EXPIRY,1.06
07be3ace-4b3b-4d65-9f8c-16c657bc1fb9,HDFC,DEBIT_CARD_MANDATE,CARD_EXPIRED,19,26,6209.89,0,TERMINAL_FAIL,1513.21
3744ad3b-1d02-4002-b48d-b73cba5c375d,HDFC,DEBIT_CARD_MANDATE,CARD_EXPIRED,3,15,23692.35,2,TERMINAL_FAIL,941.72
cb5eb991-86f4-4263-952a-80d6ec2d6f81,SBI,CREDIT_CARD,CARD_EXPIRED,13,27,24383.21,1,TERMINAL_FAIL,1377.77
4e1031de-85b5-434c-adec-91cc3aef5120,HDFC,UPI_AUTOPAY,INSUFFICIENT_FUNDS,19,31,11891.88,2,LIQUIDITY_DEFICIT,72.9
21f0450a-7176-4b52-b55a-56367d819abb,AXIS,UPI_AUTOPAY,GATEWAY_DOWNTIME,2,22,7446.17,0,TRANSIENT_DOWNTIME,2.73
0548a31e-dc0e-47c3-8525-cde501abef00,ICICI,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,9,5,9758.76,4,LIQUIDITY_DEFICIT,42.65
04a74447-045a-4a55-b468-403347d3b408,SBI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,12,13,14828.52,2,AUTH_EXPIRY,1.31
9b622574-fd98-4f19-9256-3ba7de65c616,KOTAK,UPI_AUTOPAY,INSUFFICIENT_FUNDS,2,9,7983.6,2,LIQUIDITY_DEFICIT,225.39
64deff7f-e983-4e25-97ce-e3c8f5560658,ICICI,UPI_AUTOPAY,GATEWAY_DOWNTIME,3,11,9423.86,0,TRANSIENT_DOWNTIME,2.23
408825ae-fbfa-466d-bf98-803856823148,ICICI,DEBIT_CARD_MANDATE,CARD_EXPIRED,20,23,22219.62,1,TERMINAL_FAIL,1499.06
0bc39c2b-70f7-4afe-bcdb-db99c5608c30,HDFC,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,9,8,18744.88,0,AUTH_EXPIRY,0.32
2f8ef771-b590-4ac6-a791-777bfed7bb36,AXIS,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,19,7,8311.38,0,LIQUIDITY_DEFICIT,128.15
1f6cfb21-e512-4d91-9f15-e761dca51ca9,ICICI,UPI_AUTOPAY,GATEWAY_DOWNTIME,3,13,9371.33,0,TRANSIENT_DOWNTIME,2.09
4e47aa0c-6f6c-42b2-a86e-9da89da0f2f5,HDFC,CREDIT_CARD,AUTHENTICATION_TIMEOUT,8,15,13137.93,0,AUTH_EXPIRY,1.47
92699f22-70ab-4607-b1d2-ae7a48b569aa,SBI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,17,27,6960.63,2,LIQUIDITY_DEFICIT,179.52
09438e40-c77c-4d32-8ad8-3323bed09818,HDFC,CREDIT_CARD,INSUFFICIENT_FUNDS,10,1,48908.23,3,LIQUIDITY_DEFICIT,24.38
4eac77d5-932a-42bc-8c2a-8449c185f011,HDFC,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,15,27,22632.54,0,AUTH_EXPIRY,1.1
f1e95447-7b91-4e26-adbf-574873663746,SBI,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,19,9,17040.46,2,AUTH_EXPIRY,1.17
db318949-5920-4909-a7d4-aa4541853840,ICICI,CREDIT_CARD,INSUFFICIENT_FUNDS,12,1,45526.49,2,LIQUIDITY_DEFICIT,33.45
5f28f7b0-d42a-443b-bdd3-0f8ed474718d,AXIS,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,11,17,7626.06,0,AUTH_EXPIRY,0.74
be357744-9a22-49cc-9b53-785aa4aebedb,SBI,CREDIT_CARD,CARD_EXPIRED,3,15,48163.18,0,TERMINAL_FAIL,2111.76
22e15bbf-9474-48d9-ba46-df656c7b3ff9,AXIS,CREDIT_CARD,CARD_EXPIRED,17,12,4969.08,1,TERMINAL_FAIL,1100.82
5a9ff7e9-0265-476c-a8c6-7c3e72a38f80,SBI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,8,19,5838.56,1,AUTH_EXPIRY,0.37
854185cf-8b1d-4a2a-9094-6a6903a99872,SBI,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,17,11,22906.74,0,AUTH_EXPIRY,0.38
602d7f92-802f-4695-9cfc-ba93ea307cd6,SBI,UPI_AUTOPAY,GATEWAY_DOWNTIME,9,16,1917.7,0,TRANSIENT_DOWNTIME,0.99
87928433-8149-4527-874b-ead49a99ee89,SBI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,22,31,8194.39,1,AUTH_EXPIRY,1.34
f0ec5672-21a8-43d9-9a10-2ad4e62a73af,ICICI,CREDIT_CARD,CARD_EXPIRED,8,2,34668.58,0,TERMINAL_FAIL,1360.36
ed934353-db01-42bc-b045-fa6e1f6ee0c7,SBI,UPI_AUTOPAY,CARD_EXPIRED,11,18,13545.01,2,TERMINAL_FAIL,807.19
f31d4c53-55ac-4831-909a-736624f1a7fb,KOTAK,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,14,3,10008.64,1,AUTH_EXPIRY,0.74
ee3cbf95-3e01-4ac7-b670-7cf694680996,AXIS,UPI_AUTOPAY,GATEWAY_DOWNTIME,2,3,12481.13,1,TRANSIENT_DOWNTIME,2.53
ca993100-86e9-4c60-a403-6e68cdef09ad,AXIS,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,19,1,4302.94,5,AUTH_EXPIRY,1.29
a4532444-ad19-4f24-b8d4-473d77f204a4,AXIS,DEBIT_CARD_MANDATE,GATEWAY_DOWNTIME,4,1,9147.94,2,TRANSIENT_DOWNTIME,1.91
dbef1ac8-a237-4cb9-b7a3-1d58d7b978b7,SBI,UPI_AUTOPAY,GATEWAY_DOWNTIME,2,12,7795.44,0,TRANSIENT_DOWNTIME,3.02
3332fbec-2fa0-44a8-8633-b5b01a165b07,KOTAK,UPI_AUTOPAY,GATEWAY_DOWNTIME,21,17,4663.43,1,TRANSIENT_DOWNTIME,1.14
dc927ea7-5a73-4128-a756-836854a0dfa2,HDFC,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,14,3,13509.05,0,AUTH_EXPIRY,0.3
fe677a3f-c1a0-486e-a433-9c8167cbf36f,ICICI,UPI_AUTOPAY,INSUFFICIENT_FUNDS,19,3,6914.44,3,LIQUIDITY_DEFICIT,17.14
fd40d6a8-d3f7-4883-86f5-3151c52e2e63,AXIS,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,6,14,11452.86,0,AUTH_EXPIRY,0.2
28bc34dd-b0b5-4b4c-8033-261e1007116a,SBI,UPI_AUTOPAY,GATEWAY_DOWNTIME,3,12,14313.12,1,TRANSIENT_DOWNTIME,1.87
bcc6ff4f-9ce8-4068-ad6b-0e5fb29bb3f3,SBI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,11,26,2124.84,0,AUTH_EXPIRY,1.45
a60f3ffd-6588-44f7-83c5-b6a40ccfd5af,ICICI,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,21,19,21741.74,3,LIQUIDITY_DEFICIT,265.38
fac89ddd-5c74-4bd8-9777-7cac65013508,HDFC,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,7,28,2972.1,2,AUTH_EXPIRY,0.5
2c89969a-a46e-4c73-8478-f91448d27c5f,ICICI,DEBIT_CARD_MANDATE,AUTHENTICATION_TIMEOUT,17,25,20514.96,1,AUTH_EXPIRY,1.45
8c52fd5c-7ff4-49e2-9d80-918e019f01c6,SBI,CREDIT_CARD,GATEWAY_DOWNTIME,9,30,17320.66,0,TRANSIENT_DOWNTIME,2.35
04e922a5-d4fe-4fa6-9675-77ef115b0928,SBI,DEBIT_CARD_MANDATE,GATEWAY_DOWNTIME,1,24,13402.45,0,TRANSIENT_DOWNTIME,3.83
ecdb95f6-a4d0-4751-9502-6d7e4dfacabd,SBI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,19,3,13273.35,0,AUTH_EXPIRY,1.19
35e3819b-9494-4372-8f91-2ce03c983614,HDFC,UPI_AUTOPAY,INSUFFICIENT_FUNDS,12,26,11372.91,1,LIQUIDITY_DEFICIT,170.99
d88993f1-484e-46ec-8684-8d71ac1ef03d,ICICI,UPI_AUTOPAY,GATEWAY_DOWNTIME,2,1,3224.67,4,TRANSIENT_DOWNTIME,3.44
784c3830-0123-40b5-a92e-11608716c935,AXIS,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,3,26,9690.5,3,LIQUIDITY_DEFICIT,198.65
40e2366a-ce7d-4112-ac76-7dbfb953d162,AXIS,UPI_AUTOPAY,GATEWAY_DOWNTIME,3,28,4832.61,0,TRANSIENT_DOWNTIME,1.53
6dd49537-ebbd-4157-9422-570f6242957c,ICICI,UPI_AUTOPAY,GATEWAY_DOWNTIME,3,6,12059.37,1,TRANSIENT_DOWNTIME,2.33
317cad60-e0ed-469a-8810-eb5455b1d73e,AXIS,UPI_AUTOPAY,GATEWAY_DOWNTIME,2,13,13083.63,2,TRANSIENT_DOWNTIME,2.41
f5b289a7-4944-49dd-af77-8e58b84c606e,AXIS,UPI_AUTOPAY,GATEWAY_DOWNTIME,2,7,13607.56,0,TRANSIENT_DOWNTIME,2.92
7024b8cb-ff36-4649-9bf7-d3e5462f6f16,HDFC,DEBIT_CARD_MANDATE,GATEWAY_DOWNTIME,3,25,19050.82,0,TRANSIENT_DOWNTIME,1.45
2ffad9a3-7d0b-4cb5-904e-34a826dc3be1,ICICI,CREDIT_CARD,AUTHENTICATION_TIMEOUT,18,25,29183.25,1,AUTH_EXPIRY,0.97
537bdeac-c08b-4c7e-bf04-1156edff2f59,KOTAK,UPI_AUTOPAY,INSUFFICIENT_FUNDS,12,3,8952.6,2,LIQUIDITY_DEFICIT,4.32
306b833f-d530-46f7-9854-9734a5fbe34a,HDFC,UPI_AUTOPAY,INSUFFICIENT_FUNDS,8,1,9301.74,2,LIQUIDITY_DEFICIT,33.72
e8c400d1-ee7c-4a4e-afcc-33d17ef5ae3d,SBI,CREDIT_CARD,CARD_EXPIRED,20,7,16414.9,1,TERMINAL_FAIL,937.24
a7a8cf75-cd1b-4b1c-9276-1ff0f0876740,HDFC,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,10,23,1447.16,1,AUTH_EXPIRY,0.1
aaa9a03d-3f00-448e-a3d2-a66a90f2270e,KOTAK,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,17,4,10396.01,2,LIQUIDITY_DEFICIT,54.77
6b52bde4-a0ce-41d1-8434-b0dc9998b3f6,HDFC,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,9,9,10910.98,1,AUTH_EXPIRY,1.09
70fec6cf-d62d-475b-94c3-5956abe5a545,SBI,CREDIT_CARD,AUTHENTICATION_TIMEOUT,4,30,17815.48,4,AUTH_EXPIRY,0.87
f94f0936-bef6-4b50-9704-80231b2e300c,SBI,CREDIT_CARD,INSUFFICIENT_FUNDS,20,22,5125.02,3,LIQUIDITY_DEFICIT,186.11
a91949b2-8cbc-46ad-adfb-3bf2dbab1e52,SBI,UPI_AUTOPAY,AUTHENTICATION_TIMEOUT,10,31,11538.88,0,AUTH_EXPIRY,1.59
551bd82e-c038-47e0-80ab-8a3d7f9ae6e1,SBI,DEBIT_CARD_MANDATE,INSUFFICIENT_FUNDS,19,5,3536.04,2,LIQUIDITY_DEFICIT,28.06
f27641a1-4cb2-471e-90aa-a1a10ce068f0,AXIS,CREDIT_CARD,CARD_EXPIRED,5,24,22164.27,1,TERMINAL_FAIL,1693.96
a51c49d7-b649-414c-ab6e-91368d3b2c30,SBI,UPI_AUTOPAY,GATEWAY_DOWNTIME,14,8,8102.9,0,TRANSIENT_DOWNTIME,1.56
397efd80-6a06-4748-898e-a7b5eb045ad1,KOTAK,UPI_AUTOPAY,CARD_EXPIRED,14,25,4369.5,1,TERMINAL_FAIL,1479.54
eea32f6a-86fc-45b9-9401-f0d0f9f0c591,AXIS,CREDIT_CARD,CARD_EXPIRED,4,28,12874.41,2,TERMINAL_FAIL,1978.73
